x,y
1.512577173047770174e+01,3.291663200216424556e+00
1.522803912693415640e+01,3.279747230686433479e+00
1.533118614343299058e+01,3.268117616569950812e+00
1.543521564322781714e+01,3.256773849906276386e+00
1.554013042130940292e+01,3.245715498322143233e+00
1.564593320440570778e+01,3.234942205031716700e+00
1.575262665098177806e+01,3.224453688836601550e+00
1.586021335123988685e+01,3.214249744125830421e+00
1.596869582711944524e+01,3.204330240875872704e+00
1.607807653229702183e+01,3.194695124650629658e+00
1.618835785218634626e+01,3.185344416601438411e+00
1.629954210393830749e+01,3.176278213467069733e+00
1.641163153644095019e+01,3.167496687573726266e+00
1.652462833031948719e+01,3.159000086835047405e+00
1.663853459793630662e+01,3.150788734752102638e+00
1.675335238339089017e+01,3.142863030413400871e+00
1.686908366251994806e+01,3.135223448494879772e+00
1.698573034289732320e+01,3.127870539259913318e+00
1.710329426383402307e+01,3.120804928559308244e+00
1.722177719637820914e+01,3.114027317831305375e+00
1.734118084331520748e+01,3.107538484101580956e+00
1.746150683916749813e+01,3.101339279983242214e+00
1.758275675019475059e+01,3.095430633676831356e+00
1.770493207439372441e+01,3.089813548970326895e+00
1.782803424149840055e+01,3.084489105239137885e+00
1.795206461297989975e+01,3.079458457446110131e+00
1.807702448204650381e+01,3.074722836141519089e+00
1.820291507364365557e+01,3.070283547463078744e+00
1.832973754445394832e+01,3.066141973135934062e+00
1.845749298289714702e+01,3.062299570472664545e+00
1.858618240913019548e+01,3.058757872373282893e+00
1.871580677504711687e+01,3.055518487325239008e+00
1.884636696427918068e+01,3.052583099403411993e+00
1.897786379219477837e+01,3.049953468270117263e+00
1.911029800589946603e+01,3.047631429175103879e+00
1.924367028423596793e+01,3.045618892955554990e+00
1.937798123778414805e+01,3.043917846036086949e+00
1.951323140886105278e+01,3.042530350428749752e+00
1.964942127152089313e+01,3.041458543733027042e+00
1.978655123155498075e+01,3.040704639135839216e+00
1.992462162649184165e+01,3.040270925411537206e+00
2.006363272559716293e+01,3.040159766921907369e+00
2.020358472987376786e+01,3.040373603616167930e+00
2.034447777206165142e+01,3.040914951030973867e+00
2.048631191663796614e+01,3.041786400290412473e+00
2.062908715981701846e+01,3.042990618106004685e+00
2.077280342955028303e+01,3.044530346776705976e+00
2.091746058552641330e+01,3.046408404188905905e+00
2.106305841917114563e+01,3.048627683816426348e+00
2.120959665364745206e+01,3.051191154720523713e+00
2.135707494385545147e+01,3.054101861549890273e+00
2.150549287643240248e+01,3.057362924540648841e+00
2.165484996975273191e+01,3.060977539516358537e+00
2.180514567392803116e+01,3.064948977888011683e+00
2.195637937080704205e+01,3.069280586654033804e+00
2.210855037397570300e+01,3.073975788400286735e+00
2.226165792875701044e+01,3.079038081300061513e+00
2.241570121221123202e+01,3.084471039114085933e+00
2.257067933313574670e+01,3.090278311190522320e+00
2.272659133206509097e+01,3.096463622464966203e+00
2.288343618127097656e+01,3.103030773460446312e+00
2.304121278476226209e+01,3.109983640287425466e+00
2.319991997828496721e+01,3.117326174643801018e+00
2.335955652932231175e+01,3.125062403814904854e+00
2.352012113709456287e+01,3.133196430673498512e+00
2.368161243255926252e+01,3.141732433679782943e+00
2.384402897841106395e+01,3.150674666881388752e+00
2.400736926908178503e+01,3.160027459913383296e+00
2.417163173074040827e+01,3.169795217998266690e+00
2.433681472129307366e+01,3.179982421945971804e+00
2.450291653038307516e+01,3.190593628153867378e+00
2.466993537939086778e+01,3.201633468606754018e+00
2.483786942143410315e+01,3.213106650876869530e+00
2.500671674136749090e+01,3.225017958123879147e+00
2.517647535578300122e+01,3.237372249094888410e+00
2.534713276723623210e+01,3.250170427379885485e+00
2.551859445967277651e+01,3.263384238379229974e+00
2.569083707037718867e+01,3.277017671130388887e+00
2.586385795191155168e+01,3.291083775456979943e+00
2.603765314504461159e+01,3.305595757312009830e+00
2.621221737875181290e+01,3.320566978777879097e+00
2.638754407021518844e+01,3.336010958066370158e+00
2.656362532482352279e+01,3.351941369518662395e+00
2.674045193617224925e+01,3.368372043605324162e+00
2.691801338606346761e+01,3.385316966926312343e+00
2.709629784450594769e+01,3.402790282210975903e+00
2.727529216971512938e+01,3.420806288318051891e+00
2.745498190811312256e+01,3.439379440235668106e+00
2.763535129432873916e+01,3.458524349081347093e+00
2.781638325119737232e+01,3.478255782101988824e+00
2.799805938976117048e+01,3.498588662673896010e+00
2.818036000926893436e+01,3.519538070302756783e+00
2.836326409717611696e+01,3.541119240623649134e+00
2.854674932914485552e+01,3.563347565401041805e+00
2.873079206904395377e+01,3.586238592528793401e+00
2.891536736894888548e+01,3.609808026030152828e+00
2.910044896914179802e+01,3.634071726057758411e+00
2.928600929811153364e+01,3.659045708893643667e+00
2.947201947255351229e+01,3.684746146949218648e+00
2.965844929736992697e+01,3.711189368765297036e+00
2.984526726566960164e+01,3.738391859012077489e+00
3.003244055876803031e+01,3.766370258489149414e+00
3.021993504618738413e+01,3.795141364125492522e+00
3.040771528565649362e+01,3.824722128979475499e+00
3.059574452311087356e+01,3.855129662238857779e+00
3.078398469269272653e+01,3.886381229220795319e+00
3.097239641675083988e+01,3.918494251371815729e+00
3.116093900584076692e+01,3.951486306267855131e+00
3.134957045872469195e+01,3.985375127614232404e+00
3.153824746237147281e+01,4.020178605245657621e+00
3.172692539195664807e+01,4.055914785126232047e+00
3.191555831086240858e+01,4.092601869349444144e+00
3.210409897067762586e+01,4.130258216138174454e+00
3.229249881119788768e+01,4.168902339844700933e+00
3.248070796042532038e+01,4.208552910950668746e+00
3.266867523456884470e+01,4.249228756067136459e+00
3.285634813804401233e+01,4.290948857934544947e+00
3.304367286347304855e+01,4.333732355422722726e+00
3.323059429168484513e+01,4.377598543530892172e+00
3.341705599171496743e+01,4.422566873387664188e+00
3.360300022080564020e+01,4.468656952251038206e+00
3.378836792440577597e+01,4.515888543508405739e+00
3.397309873617098219e+01,4.564281566676557489e+00
3.415713097796343334e+01,4.613856097401646039e+00
3.434040165985207693e+01,4.664632367459242701e+00
3.452284648011249857e+01,4.716630764754296656e+00
3.470439982522695743e+01,4.769871833321151833e+00
3.488499476988437920e+01,4.824376273323537134e+00
3.506456307698035602e+01,4.880164941054575323e+00
3.524303519761716075e+01,4.937258848936777689e+00
3.542034027110375405e+01,4.995679165522057374e+00
3.559640612495569201e+01,5.055447215491684076e+00
3.577115927489526825e+01,5.116584479656351547e+00
3.594452492485144290e+01,5.179112594956130522e+00
3.611642696695983545e+01,5.243053354460482929e+00
3.628678798156273189e+01,5.308428707368262778e+00
3.645552923720908467e+01,5.375260759007709943e+00
3.662257069065454118e+01,5.443571770836457269e+00
3.678783098686140818e+01,5.513384160441541226e+00
3.695122745899862338e+01,5.584720501539347737e+00
3.711267612844183361e+01,5.657603523975692994e+00
3.727209170477336642e+01,5.732056113725768398e+00
3.742938758578219449e+01,5.808101312894159207e+00
3.758447585746397124e+01,5.885762319714835655e+00
3.773726729402102364e+01,5.965062488551161834e+00
3.788767135786234519e+01,6.046025329895888589e+00
3.803559619960359584e+01,6.128674510371162398e+00
3.818094865806713045e+01,6.213033852728530704e+00
3.832363426028191355e+01,6.299127335848885956e+00
3.846355722148363299e+01,6.386979094742557095e+00
3.860062044511464308e+01,6.476613420549246491e+00
3.873472552282395043e+01,6.568054760538048598e+00
3.886577273446724234e+01,6.661327718107447282e+00
3.899366104810688682e+01,6.756457052785314943e+00
3.911828812001188993e+01,6.853467680228916947e+00
3.923955029465798816e+01,6.952384672224924955e+00
3.935734260472749924e+01,7.053233256689345865e+00
3.947155877110947841e+01,7.156038817667632834e+00
3.958209120289964034e+01,7.260826895334610676e+00
3.968883099740035192e+01,7.367623185994490065e+00
3.979166794012067498e+01,7.476453542080880865e+00
3.989049050477632363e+01,7.587343972156773475e+00
3.998518585328967845e+01,7.700320640914553039e+00
4.007563983578983624e+01,7.815409869176016322e+00
4.016173699061247504e+01,7.932638133892283783e+00
4.024336054430001752e+01,8.052032068143933685e+00
4.032039241160153864e+01,8.173618461140911506e+00
4.039271319547276562e+01,8.297424258222548588e+00
4.046020218707613481e+01,8.423476560857574569e+00
4.052273736578070640e+01,8.551802626644100513e+00
4.058019539916224971e+01,8.682429869309629566e+00
4.063245164300317214e+01,8.815385858711064060e+00
4.067938014129258306e+01,8.950698320834710842e+00
4.072085362622622995e+01,9.088395137796196011e+00
4.075674351820654806e+01,9.228504347840608801e+00
4.078691992584265336e+01,9.371054145342405661e+00
4.081125164595030697e+01,9.516072880805431566e+00
4.082960616355196493e+01,9.663589060862925351e+00
4.084184965187674266e+01,9.813631348277507271e+00
4.084784697236041495e+01,9.966228561941198549e+00
4.084746167464545863e+01,1.012140967687543203e+01
4.084055599658097435e+01,1.027920382423094736e+01
4.082699086422277190e+01,1.043964029128795623e+01
4.080662589183332045e+01,1.060274852145603930e+01
4.077931938188175565e+01,1.076855811427416221e+01
4.074492832504388673e+01,1.093709882541067913e+01
4.070334692322244763e+01,1.110836339398569450e+01
4.065475363087308125e+01,1.128206306438012696e+01
4.059913171140351551e+01,1.145808839254145717e+01
4.053641158071673800e+01,1.163638432711475623e+01
4.046653193035913887e+01,1.181689231584886279e+01
4.038943972752054634e+01,1.199955030559625513e+01
4.030509021503421963e+01,1.218429274231307780e+01
4.021344691137682759e+01,1.237105057105915051e+01
4.011448161066849138e+01,1.255975123599795751e+01
4.000817438267273474e+01,1.275031868039665817e+01
3.989451357279651944e+01,1.294267334662607816e+01
3.977349580209020274e+01,1.313673217616075206e+01
3.964512596724764393e+01,1.333240860957877416e+01
3.950941724060606219e+01,1.352961258656202226e+01
3.936639107014611483e+01,1.372825054589599958e+01
3.921607717949189009e+01,1.392822542546988629e+01
3.905851356791091433e+01,1.412943666227652884e+01
3.889374651031412355e+01,1.433178019241244527e+01
3.872183055725589185e+01,1.453514845107782705e+01
3.854282853493397454e+01,1.473943037257656385e+01
3.835681154518965741e+01,1.494451139031611575e+01
3.816385896550755774e+01,1.515027343680771565e+01
3.796405844901575222e+01,1.535659494366623079e+01
3.775750592448574139e+01,1.556335084161020177e+01
3.754430559633244968e+01,1.577041256046183904e+01
3.732456994461422539e+01,1.597764802914701932e+01
3.709841972503285490e+01,1.618492167569529272e+01
3.686598396893349161e+01,1.639209442723991117e+01
3.662739998330486202e+01,1.659902371001769339e+01
3.638281335077897438e+01,1.680556344936923807e+01
3.613237792963131767e+01,1.701156406973877111e+01
3.587625585378079762e+01,1.721687249467419534e+01
3.561461753278975095e+01,1.742133214682707631e+01
3.534764165186393825e+01,1.762478294795265654e+01
3.507551517185255818e+01,1.782706131890984480e+01
3.479843332924821198e+01,1.802800017966122326e+01
3.451659963618689630e+01,1.822742894927307944e+01
3.423022588044818804e+01,1.842517354591525347e+01
3.393953212545491738e+01,1.862105638686137610e+01
3.364474671027340946e+01,1.881489638848871238e+01
3.334610624961341330e+01,1.900650896627818653e+01
3.304385563382810176e+01,1.919570603481440330e+01
3.273824802891407160e+01,1.938229600778562656e+01
3.242952165155543298e+01,1.956609484074689576e+01
3.211783278060760694e+01,1.974697541102002063e+01
3.180342353493499274e+01,1.992479545513315387e+01
3.148654474728297359e+01,2.009941279539533809e+01
3.116744297842838307e+01,2.027069023283387494e+01
3.084636051717945548e+01,2.043849554719432859e+01
3.052353538037581870e+01,2.060270149694055064e+01
3.019920131288851195e+01,2.076318581925466589e+01
2.987358778761996092e+01,2.091983123003706879e+01
2.954692000550393516e+01,2.107252542390646965e+01
2.921941889550578608e+01,2.122116107419975961e+01
2.889130111462208461e+01,2.136563583297220248e+01
2.856277904788085209e+01,2.150585233099729976e+01
2.823406080834152121e+01,2.164171817776683682e+01
2.790535023709491469e+01,2.177314596149086867e+01
2.757684690326326304e+01,2.190005324909773421e+01
2.724874610400018682e+01,2.202236258623404552e+01
2.692123886449071080e+01,2.214000149726468791e+01
2.659451193795120361e+01,2.225290248527284476e+01
2.626874780562960154e+01,2.236100303205992290e+01
2.594412467680506751e+01,2.246424559814565214e+01
2.562081648878822548e+01,2.256257762276803192e+01
2.529899290692109304e+01,2.265595152388333489e+01
2.497881932457708842e+01,2.274432469816609981e+01
2.466045686316103058e+01,2.282765952100915285e+01
2.434406237210914270e+01,2.290592334652360051e+01
2.402978842888898470e+01,2.297908850753882248e+01
2.371778333899968061e+01,2.304713231560244679e+01
2.340819113597159884e+01,2.311003706098042443e+01
2.310115158136654401e+01,2.316779001265695115e+01
2.279680016477773563e+01,2.322038341833451014e+01
2.249526810382978681e+01,2.326781450443386490e+01
2.219668234417870778e+01,2.331008547609404502e+01
2.190116555951191657e+01,2.334720351717236397e+01
2.160883615154816439e+01,2.337918079024441553e+01
2.131980825003777369e+01,2.340603443660404892e+01
2.103419171276230060e+01,2.342778657626341499e+01
2.075209212553474458e+01,2.344446430795293068e+01
2.047361080219953067e+01,2.345609970912128617e+01
2.019884478463245259e+01,2.346272983593545192e+01
1.992788684274071898e+01,2.346439672328067516e+01
1.966082547446294271e+01,2.346114738476048345e+01
1.939774490576912314e+01,2.345303381269666687e+01
1.913861257384676051e+01,2.344016882185434625e+01
1.888315632282660061e+01,2.342278598524230659e+01
1.863137901905149363e+01,2.340098173680197036e+01
1.838330079802195982e+01,2.337484277752885475e+01
1.813893960318795351e+01,2.334445573567300869e+01
1.789831118594886306e+01,2.330990716673902341e+01
1.766142910565351798e+01,2.327128355348602184e+01
1.742830472960017829e+01,2.322867130592767637e+01
1.719894723303649542e+01,2.318215676133218039e+01
1.697336359915968274e+01,2.313182618422229808e+01
1.675155861911626332e+01,2.307776576637530397e+01
1.653353489200223692e+01,2.302006162682301849e+01
1.631929282486304089e+01,2.295879981185180796e+01
1.610883063269354309e+01,2.289406629500257040e+01
1.590214433843804898e+01,2.282594697707074261e+01
1.569922777299029804e+01,2.275452768610630727e+01
1.550007257519343007e+01,2.267989417741376101e+01
1.530466819184012550e+01,2.260213213355219253e+01
1.511300187767239578e+01,2.252132716433517956e+01
1.492505869538172014e+01,2.243756480683085641e+01
1.474082151560901188e+01,2.235093052536189617e+01
1.456027101694462189e+01,2.226150971150551072e+01
1.438338568592833511e+01,2.216938768409344718e+01
1.421014181704937052e+01,2.207464968921199500e+01
1.404051351274638471e+01,2.197738090020198598e+01
1.387447268340743634e+01,2.187766641765876230e+01
1.371198904737011048e+01,2.177559126943226886e+01
1.355303013092133568e+01,2.167124041062692896e+01
1.339756126829750826e+01,2.156469872360172957e+01
1.324554560168445860e+01,2.145605101797019287e+01
1.309694408121745113e+01,2.134538203060037631e+01
1.295171546498118076e+01,2.123277642561488321e+01
1.280981631900979067e+01,2.111831879439084858e+01
1.267120101728681902e+01,2.100209365555992846e+01
1.253582174174532327e+01,2.088418545500838519e+01
1.240362848226771675e+01,2.076467856587695238e+01
1.227456903668587884e+01,2.064365728856092019e+01
1.214858901078111408e+01,2.052120585071012115e+01
1.202563181828416461e+01,2.039740840722893367e+01
1.190563868087521904e+01,2.027234904027626072e+01
1.178854862818388227e+01,2.014611175926555831e+01
1.167429849778919326e+01,2.001878050086478567e+01
1.156282293521966764e+01,1.989043912899651900e+01
1.145405439395321423e+01,1.976117143483779870e+01
1.134792313541717768e+01,1.963106113682023590e+01
1.124435722898835444e+01,1.950019188062996278e+01
1.114328255199296791e+01,1.936864723920767517e+01
1.104462278970667555e+01,1.923651071274858637e+01
1.094829943535457417e+01,1.910386572870245914e+01
1.085423179011119288e+01,1.897079564177359146e+01
1.076233696310047883e+01,1.883738373392079524e+01
1.067252987139586295e+01,1.870371321435749934e+01
1.058472324002016762e+01,1.856986721955159680e+01
1.049882760194565812e+01,1.843592881322553723e+01
1.041475129809404265e+01,1.830198098635631609e+01
1.033240047733645461e+01,1.816810665717546769e+01
1.025167909649347742e+01,1.803438867116905797e+01
1.017248892033511076e+01,1.790090980107770235e+01
1.009472952158079195e+01,1.776775274689651951e+01
1.001829828089942431e+01,1.763500013587524862e+01
9.943091074116949812e+00,1.750273405550334616e+01
9.869443636972151879e+00,1.737073620836802590e+01
9.797673892490815106e+00,1.723879963984294861e+01
9.727745351660635365e+00,1.710695792711509355e+01
9.659622153759700680e+00,1.697524391197552518e+01
9.593269066356496566e+00,1.684368970081940375e+01
9.528651485309891811e+00,1.671232666464596761e+01
9.465735434769184664e+00,1.658118543905861486e+01
9.404487567174033558e+00,1.645029592426477194e+01
9.344875163254505068e+00,1.631968728507598598e+01
9.286866132031057930e+00,1.618938795090789640e+01
9.230429010814551916e+00,1.605942561578023842e+01
9.175532965206233627e+00,1.592982723831684488e+01
9.122147789097754256e+00,1.580061904174564269e+01
9.070243904671151824e+00,1.567182651389865455e+01
9.019792362398856511e+00,1.554347440721197415e+01
8.970764841043717297e+00,1.541558673872586560e+01
8.923133647658954004e+00,1.528818679008461245e+01
8.876871717588187494e+00,1.516129710753661897e+01
8.831952614465436113e+00,1.503493950193438877e+01
8.788350530215113920e+00,1.490913504873451600e+01
8.746040285052027130e+00,1.478390408799769240e+01
8.704997327481381220e+00,1.465926622438870552e+01
8.665197734298768495e+00,1.453524032717641745e+01
8.626618210590192959e+00,1.441184453023385004e+01
8.589236089732040114e+00,1.428909623203805346e+01
8.553029333391094724e+00,1.416701209567020037e+01
8.517976531524533712e+00,1.404560804881555569e+01
8.484056902379933263e+00,1.392489928376347663e+01
8.451250292495261718e+00,1.380490025740742510e+01
8.419537176698886682e+00,1.368562469124494818e+01
8.388898658109562589e+00,1.356708557137767102e+01
8.359316468136455569e+00,1.344929514851138563e+01
8.330772966479109698e+00,1.333226493795590351e+01
8.303251141127473645e+00,1.321600571962516213e+01
8.276734608361884682e+00,1.310052753803719128e+01
8.251207612753084675e+00,1.298583970231411300e+01
8.226655027162200540e+00,1.287195078618214872e+01
8.203062352740762009e+00,1.275886862797161747e+01
8.180415718930689195e+00,1.264660033061693056e+01
8.158701883464296145e+00,1.253515226165657381e+01
8.137908232364305050e+00,1.242453005323319104e+01
8.118022779943817824e+00,1.231473860209346327e+01
8.099034168806337419e+00,1.220578206958818157e+01
8.080931669845762499e+00,1.209766388167223639e+01
8.063705182246385661e+00,1.199038672890461399e+01
8.047345233482896987e+00,1.188395256644839471e+01
8.031842979320380493e+00,1.177836261407075469e+01
8.017190203814310578e+00,1.167361735614294815e+01
8.003379319310568007e+00,1.156971654164038199e+01
7.990403366445419486e+00,1.146665918414249674e+01
7.978256014145529207e+00,1.136444356183285365e+01
7.966931559627957959e+00,1.126306721749910622e+01
7.956424928400160468e+00,1.116252695853300381e+01
7.946731674259987166e+00,1.106281885693039335e+01
7.937847979295683309e+00,1.096393824929121408e+01
7.929770653885888976e+00,1.086587973681948860e+01
7.922497136699641729e+00,1.076863718532338154e+01
7.916025494696372178e+00,1.067220372521510185e+01
7.910354423125905754e+00,1.057657175151097206e+01
7.905483245528465375e+00,1.048173292383141586e+01
7.901411913734667891e+00,1.038767816640094210e+01
7.898141007865524088e+00,1.029439766804816614e+01
7.895671736332442237e+00,1.020188088220579026e+01
7.894005935837224541e+00,1.011011652691060192e+01
7.893146071372068917e+00,1.001909258480352705e+01
7.893095236219568100e+00,9.928796303129541201e+00
7.893857151952709650e+00,9.839214193737737091e+00
7.895434711774516501e+00,9.750333580508485198e+00
7.897746823714982156e+00,9.662231125284579392e+00
7.900741685601923692e+00,9.574952929587329464e+00
7.904415246822246388e+00,9.488494547675998092e+00
7.908763542325449869e+00,9.402851528429746253e+00
7.913782692623631654e+00,9.318019415347617240e+00
7.919468903791475611e+00,9.233993746548598835e+00
7.925818467466267947e+00,9.150770054771532713e+00
7.932827760847882992e+00,9.068343867375173062e+00
7.940493246698792973e+00,8.986710706338174148e+00
7.948811473344062684e+00,8.905866088259086766e+00
7.957779074671349484e+00,8.825805524356365339e+00
7.967392770130907742e+00,8.746524520468357267e+00
7.977649364735586168e+00,8.668018577053299367e+00
7.988545749060821599e+00,8.590283189189365842e+00
8.000078899244650543e+00,8.513313846574588339e+00
8.012245876987703852e+00,8.437106033526912796e+00
8.025043829553204944e+00,8.361655228984185229e+00
8.038469989766969803e+00,8.286956906504144627e+00
8.052521676017409646e+00,8.213006534264433611e+00
8.067196292255532697e+00,8.139799575062593107e+00
8.082491327994938857e+00,8.067331486316046352e+00
8.098404358311816154e+00,7.995597720062160185e+00
8.114933043844956728e+00,7.924593722958155340e+00
8.132075130795740847e+00,7.854314936281167725e+00
8.149828450928147561e+00,7.784756795928231554e+00
8.168190921568742269e+00,7.715914732416278454e+00
8.187160545606692708e+00,7.647784170882140131e+00
8.206735411493756516e+00,7.580360531082547482e+00
8.226913693244284786e+00,7.513639227394127040e+00
8.247693650435227397e+00,7.447615668813396539e+00
8.269073628206118798e+00,7.382285258956805762e+00
8.291052057259097552e+00,7.317643396060665495e+00
8.313627453858890348e+00,7.253685472981203475e+00
8.336798419832820883e+00,7.190406877194537749e+00
8.360563642570804532e+00,7.127802990796693550e+00
8.384921895025359007e+00,7.065869190503577535e+00
8.409872035711572380e+00,7.004600847651041740e+00
8.435413008707165261e+00,6.943993328194761006e+00
8.461543843652410857e+00,6.884041992710393743e+00
8.488263655750214909e+00,6.824742196393410509e+00
8.515571645766041087e+00,6.766089289059271650e+00
8.543467100027980266e+00,6.708078615143243439e+00
8.571949390426695459e+00,6.650705513700561511e+00
8.601017974415437806e+00,6.593965318406354470e+00
8.630672395010087428e+00,6.537853357555590605e+00
8.660912280789073492e+00,6.482364954063216445e+00
8.691737345893464806e+00,6.427495425463999545e+00
8.723147390026875669e+00,6.373240083912683929e+00
8.755142298455565353e+00,6.319594236183835534e+00
8.787722042008338619e+00,6.266553183671994987e+00
8.820886677076639870e+00,6.214112222391523943e+00
8.854636345614473214e+00,6.162266642976742759e+00
8.888971275138437989e+00,6.111011730681867427e+00
8.923891778727760737e+00,6.060342765380959840e+00
8.959398255024217050e+00,6.010255021568051248e+00
8.995491188232223934e+00,5.960743768357002814e+00
9.032171148118740334e+00,5.911804269481640617e+00
9.069438790013375495e+00,5.863431783295625976e+00
9.107294854808289486e+00,5.815621562772563813e+00
9.145740168958237604e+00,5.768368855505961790e+00
9.184775644480609458e+00,5.721668903709176135e+00
9.224402278955334822e+00,5.675516944215527992e+00
9.264621155524991991e+00,5.629908208478169307e+00
9.305433442894699425e+00,5.584837922570216939e+00
9.346840395332224105e+00,5.540301307184622992e+00
9.388843352667867848e+00,5.496293577634304484e+00
9.431443740294588096e+00,5.452809943852005681e+00
9.474643069167894893e+00,5.409845610390427773e+00
9.518442935805882854e+00,5.367395776422160480e+00
9.562845022289296892e+00,5.325455635739652749e+00
9.607849466500809399e+00,5.284022162016110968e+00
9.653448562633016650e+00,5.243101432674500018e+00
9.699643874017931822e+00,5.202690115731962273e+00
9.746438768876329206e+00,5.162783014931898506e+00
9.793836615342110363e+00,5.123374997277671206e+00
9.841840781462439125e+00,5.084460993032482001e+00
9.890454635197624356e+00,5.046035995719479139e+00
9.939681544421167914e+00,5.008095062121706853e+00
9.989524876919819718e+00,4.970633312282070726e+00
1.003998800039345163e+01,4.933645929503429173e+00
1.009107428245520488e+01,4.897128160348488635e+00
1.014278709063133732e+01,4.861075314639907496e+00
1.019512979236138328e+01,4.825482765460193058e+00
1.024810575499800791e+01,4.790345949151789462e+00
1.030171834580707468e+01,4.755660365317042171e+00
1.035597093196769869e+01,4.721421576818159771e+00
1.041086688057211340e+01,4.687625209777298352e+00
1.046640955862581990e+01,4.654266953576466470e+00
1.052260233304744297e+01,4.621342560857621962e+00
1.057944857066887323e+01,4.588847847522573353e+00
1.063695163823512324e+01,4.556778692733077563e+00
1.069511490240447671e+01,4.525131038910743975e+00
1.075394172974834994e+01,4.493900891737117043e+00
1.081343548675135757e+01,4.463084320153641649e+00
1.087359953981136762e+01,4.432677456361628465e+00
1.093443725523936294e+01,4.402676495822333003e+00
1.099595199925959932e+01,4.373077697256866792e+00
1.105814713800944737e+01,4.343877382646285312e+00
1.112102603753955599e+01,4.315071937231500065e+00
1.118459206381368176e+01,4.286657809513365613e+00
1.124884858270886845e+01,4.258631511252595203e+00
1.131379896001527818e+01,4.230989617469832709e+00
1.137944656143627498e+01,4.203728766445623322e+00
1.144579475258848333e+01,4.176845659720378912e+00
1.151284689900163194e+01,4.150337062094452634e+00
1.158060636611873484e+01,4.124199801628061657e+00
1.164907651929590848e+01,4.098430769641358218e+00
1.171826072380255823e+01,4.073026920714356791e+00
1.178816234482121139e+01,4.047985272687001590e+00
1.185878474744759004e+01,4.023302906659134592e+00
1.193013129669068562e+01,3.998976966990475113e+00
1.200220535747258666e+01,3.975004661300672204e+00
1.207501029462866882e+01,3.951383260469245151e+00
1.214854947290741016e+01,3.928110098635643421e+00
1.222282625697058123e+01,3.905182573199186713e+00
1.229784401139304251e+01,3.882598144819124908e+00
1.237360610066295763e+01,3.860354337414577230e+00
1.245011588918160506e+01,3.838448738164586871e+00
1.252737674126345269e+01,3.816878997508095672e+00
1.260539202113625024e+01,3.795642829143924146e+00
1.268416509294082672e+01,3.774738010030820767e+00
1.276369932073132318e+01,3.754162380387407794e+00
1.284399806847495817e+01,3.733913843692233225e+00
1.292506470005226049e+01,3.713990366683718847e+00
1.300690257925684001e+01,3.694389979360213960e+00
1.308951506979561152e+01,3.675110774979939876e+00
1.317290553528860286e+01,3.656150910061039205e+00
1.325707733926903487e+01,3.637508604381553212e+00
1.334203384518341018e+01,3.619182140979405382e+00
1.342777841639130720e+01,3.601169866152443610e+00
1.351431441616561813e+01,3.583470189458391353e+00
1.360164520769231444e+01,3.566081583714896031e+00
1.368977415407067966e+01,3.549002584999481957e+00
1.377870461831309434e+01,3.532231792649590751e+00
1.386843996334514628e+01,3.515767869262564904e+00
1.395898355200569796e+01,3.499609540695628240e+00
1.405033874704669117e+01,3.483755596065927662e+00
1.414250891113338682e+01,3.468204887750489185e+00
1.423549740684410736e+01,3.452956331386259237e+00
1.432930759667050324e+01,3.438008905870064247e+00
1.442394284301728824e+01,3.423361653358649725e+00
1.451940650820250411e+01,3.409013679268642960e+00
1.461570195445728437e+01,3.394964152276585878e+00
1.471283254392595907e+01,3.381212304318919060e+00
1.481080163866615607e+01,3.367757430591969747e+00
1.490961260064855409e+01,3.354598889551984264e+00
1.500926879175717410e+01,3.341736102915088935e+00
1.510977357378908437e+01,3.329168555657330941e+00
1.521113030845469538e+01,3.316895796014638798e+00
1.531334235737750049e+01,3.304917435482852550e+00
1.541641308209418604e+01,3.293233148817714451e+00
1.552034584405475037e+01,3.281842674034852969e+00
1.562514400462223207e+01,3.270745812409812547e+00
1.573081092507301193e+01,3.259942428478023402e+00
1.583734996659652339e+01,3.249432450034830833e+00
1.594476449029553500e+01,3.239215868135463694e+00
1.605305785718586975e+01,3.229292737095067700e+00
1.616223342819668574e+01,3.219663174488672119e+00
1.627229456417023812e+01,3.210327361151219971e+00
1.638324462586194841e+01,3.201285541177550265e+00
1.649508697394057677e+01,3.192538021922395775e+00
1.660782496898790939e+01,3.184085174000399476e+00
1.672146197149908176e+01,3.175927431286092784e+00
1.683600134188227671e+01,3.168065290913920862e+00
1.695144644045901572e+01,3.160499313278215094e+00
1.706780062746386761e+01,3.153230122033218841e+00
1.718506726304475407e+01,3.146258404093065675e+00
1.730324970726266542e+01,3.139584909631796705e+00
1.742235132009178500e+01,3.133210452083350805e+00
1.754237546141962767e+01,3.127135908141564613e+00
1.766332549104671656e+01,3.121362217760177860e+00
1.778520476868695610e+01,3.115890384152825821e+00
1.790801665396726605e+01,3.110721473793051750e+00
1.803176450642792972e+01,3.105856616414290006e+00
1.815645168552230260e+01,3.101297005009880703e+00
1.828208155061692963e+01,3.097043895833064386e+00
1.840865746099169087e+01,3.093098608396977589e+00
1.853618277583947105e+01,3.089462525474661270e+00
1.866466085426652910e+01,3.086137093099051931e+00
1.879409505529215352e+01,3.083123820562990947e+00
1.892448873784898922e+01,3.080424280419214345e+00
1.905584526078271068e+01,3.078040108480364356e+00
